0 4.40 0.1
1 13.90 0.1
2 31.50 0.1
3 69.40 0.1
4 83.90 0.1
5 134.70 0.1
6 136.30 0.1
7 151.60 0.1
8 92.60 0.1
9 33.20 0.1
10 9.60 0.1
11 16.30 0.1
12 30.60 0.1
13 47.50 0.1
14 67.80 0.1
15 88.80 0.1
16 109.60 0.1
17 114.40 0.1
18 79.70 0.1
19 36.10 0.1
20 8.70 0.1
21 5.70 0.1
22 11.10 0.1
23 21.20 0.1
24 35.70 0.1
25 64.90 0.1
26 77.80 0.1
27 69.00 0.1
28 63.90 0.1
29 44.30 0.1
30 16.70 0.1
31 5.80 0.1
32 14.20 0.1
33 26.10 0.1
34 37.60 0.1
35 63.60 0.1
36 80.60 0.1
37 103.90 0.1
38 57.10 0.1
39 47.40 0.1
40 9.60 0.1
41 1.40 0.1
42 3.60 0.1
43 5.70 0.1
44 18.60 0.1
45 43.90 0.1
46 48.50 0.1
47 62.00 0.1
48 53.80 0.1
49 63.50 0.1
50 42.00 0.1
51 24.40 0.1
52 5.00 0.1
53 2.70 0.1
54 9.50 0.1
55 12.10 0.1
56 26.70 0.1
57 26.20 0.1
58 41.80 0.1
59 64.00 0.1
60 78.00 0.1
61 85.10 0.1
62 73.00 0.1
63 35.60 0.1
64 7.10 0.1
65 6.30 0.1
66 6.80 0.1
67 13.10 0.1
68 25.40 0.1
69 52.20 0.1
70 63.50 0.1
71 63.70 0.1
72 59.70 0.1
73 54.30 0.1
74 32.30 0.1
75 6.00 0.1
76 3.40 0.1
77 12.40 0.1
78 11.30 0.1
79 17.00 0.1
80 44.70 0.1
81 66.20 0.1
82 101.60 0.1
83 111.20 0.1
84 139.00 0.1
85 74.00 0.1
86 37.60 0.1
87 7.30 0.1
88 16.30 0.1
89 30.50 0.1
90 47.00 0.1
91 44.00 0.1
92 59.10 0.1
93 77.20 0.1
94 95.80 0.1
95 93.80 0.1
96 54.80 0.1
97 22.70 0.1
98 4.30 0.1
99 6.70 0.1
100 20.60 0.1
101 39.00 0.1
102 54.10 0.1
103 64.50 0.1
104 66.60 0.1
105 96.30 0.1
106 124.70 0.1
107 98.50 0.1
108 61.50 0.1
109 40.10 0.1
110 15.00 0.1
111 10.70 0.1
112 24.20 0.1
113 36.70 0.1
114 64.60 0.1
115 85.70 0.1
116 103.20 0.1
117 138.30 0.1
118 121.50 0.1
119 56.90 0.1
120 13.20 0.1
121 8.50 0.1
122 27.50 0.1
123 47.80 0.1
124 70.90 0.1
125 67.00 0.1
126 64.20 0.1
127 49.60 0.1
128 36.30 0.1
129 16.60 0.1
130 8.50 0.1
131 1.80 0.1
132 4.00 0.1
133 6.60 0.1
134 15.60 0.1
135 23.90 0.1
136 30.10 0.1
137 41.10 0.1
138 45.80 0.1
139 35.40 0.1
140 13.90 0.1
141 12.20 0.1
142 5.00 0.1
143 1.40 0.1
144 0.00 0.1
145 2.50 0.1
146 8.10 0.1
147 10.10 0.1
148 28.10 0.1
149 42.20 0.1
150 47.50 0.1
151 43.10 0.1
152 45.00 0.1
153 34.00 0.1
154 14.50 0.1
155 6.80 0.1
156 4.10 0.1
157 6.40 0.1
158 16.00 0.1
159 21.30 0.1
160 41.00 0.1
161 46.90 0.1
162 60.00 0.1
163 66.60 0.1
164 89.90 0.1
165 118.10 0.1
166 130.90 0.1
167 132.00 0.1
168 82.90 0.1
169 24.10 0.1
170 10.20 0.1
171 22.80 0.1
172 38.50 0.1
173 68.10 0.1
174 84.80 0.1
175 125.90 0.1
176 154.40 0.1
177 92.50 0.1
178 19.80 0.1
179 7.00 0.1
180 30.60 0.1
181 34.80 0.1
182 66.50 0.1
183 81.60 0.1
184 100.80 0.1
185 106.10 0.1
186 69.80 0.1
187 37.80 0.1
188 11.40 0.1
189 20.90 0.1
190 36.40 0.1
191 45.10 0.1
192 61.20 0.1
193 85.90 0.1
194 62.90 0.1
195 54.00 0.1
196 47.60 0.1
197 32.40 0.1
198 10.20 0.1
199 9.60 0.1
200 12.20 0.1
201 30.70 0.1
202 47.80 0.1
203 47.70 0.1
204 83.40 0.1
205 80.90 0.1
206 60.00 0.1
207 40.00 0.1
208 22.00 0.1
209 11.00 0.1
210 5.00 0.1
211 16.00 0.1
212 20.00 0.1
213 40.00 0.1
214 73.00 0.1
215 101.00 0.1
216 111.00 0.1
217 81.00 0.1
218 70.00 0.1
219 34.00 0.1
220 16.00 0.1
221 5.00 0.1
222 11.00 0.1
223 35.00 0.1
224 47.00 0.1
225 73.00 0.1
226 103.00 0.1
227 122.00 0.1
228 78.00 0.1
229 40.00 0.1
230 21.00 0.1
231 11.00 0.1
232 22.00 0.1
233 26.00 0.1
234 28.00 0.1
235 39.00 0.1
236 60.00 0.1
237 63.00 0.1
238 47.00 0.1
239 27.00 0.1
240 11.00 0.1
241 2.00 0.1
242 0.00 0.1
243 0.00 0.1
244 3.00 0.1
245 8.00 0.1
246 10.00 0.1
247 20.00 0.1
248 29.00 0.1
249 58.00 0.1
250 36.00 0.1
251 23.00 0.1
252 16.00 0.1
253 11.00 0.1
254 5.00 0.1
